resource {2},Action {7},PathMot {7},PathChr {7},Effect {7},ClipEvent {7},CES_EFFECT {7},CES_SOUND {7},SND_PACK {7},SeEnv {2},ProxyID {2},unionID {7},family {1},sex {1},age {2},job1 {2},job2 {2},job3 {2},job4 {2},outline1 {2},outline2 {2},outline3 {2},outline4 {2},outline5 {2},outline6 {2},outline7 {2},group {2},UI {2},NPCType {1},name {2},TypeFamily {1},UnionSet {1},facial {2},Flag [talk] {1},Flag [map] {1}
440,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2006,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,443,0,0,1,0,0
441,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2007,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,444,0,0,1,0,0
442,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2008,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,445,0,0,1,0,0
443,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2009,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,446,0,0,1,0,0
444,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2010,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,447,0,0,1,0,0
445,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2011,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,448,0,0,1,0,0
446,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2012,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,449,0,0,1,0,0
447,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni2013,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,450,0,0,1,0,0
448,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni2014,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,451,0,0,1,0,0
449,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni2015,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,452,0,0,1,0,0
450,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2016,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,453,0,0,1,0,0
451,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2017,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,454,0,0,1,0,0
452,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2018,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,455,0,0,1,0,0
453,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2019,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,456,0,0,1,0,0
454,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2020,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,457,0,0,1,0,0
455,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2021,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,458,0,0,1,0,0
456,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2022,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,459,0,0,1,0,0
457,np0111,np206021,np206021,,np206021,,sound_np206021,se_np206021,7,116,uni2023,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
458,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,116,uni2024,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
459,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2025,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
460,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2026,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
461,np0111,np182001,np182001,,np182001,effect_np182001,sound_np182001,se_np182001,9,116,uni2027,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
462,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
529,np0111,np202071,np202071,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni2029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
602,np0111,np202121,np202121,,,,,,9,116,uni2030,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
603,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,116,uni2031,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
581,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,116,uni2032,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
467,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,116,uni2033,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
468,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,116,uni2034,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
602,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,116,uni2035,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
603,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,116,uni2036,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
606,np0111,np072001,np072001,,np072001,effect_np072001,sound_np072001,,9,116,uni2037,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,681,0,1
508,np0111,np206051,np206051,,np206052,,sound_np206052,se_np206052,7,116,uni2038,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
509,np0111,np206091,np206091,,np206091,,sound_np206091,se_np206091,5,116,uni2039,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
510,np0111,np204011,np204011,,np204011,,sound_np204011,se_np204011,4,116,uni2040,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
511,np0111,np202041,np202041,,,,,,9,116,uni2041,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
650,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2042,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,460,0,0,1,1,1
646,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2043,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,461,0,0,1,1,1
646,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2044,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,462,0,0,1,1,1
516,np0111,np206091,np206091,,np206092,,sound_np206092,se_np206092,7,116,uni2045,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
517,np0111,np206091,np206091,,np206091,,sound_np206091,se_np206091,5,116,uni2046,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2048,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2049,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2050,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2051,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2052,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2053,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2054,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2055,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2056,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2057,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2058,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2059,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2060,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2061,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2062,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2063,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2064,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2065,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2066,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2067,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2068,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2069,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2070,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2071,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2072,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2073,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2074,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2075,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2076,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2077,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2078,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2079,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2080,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2081,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2082,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2083,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2084,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2085,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2086,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2087,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2088,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2089,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
424,np0111,np101601,np101601,,,,,,9,140,uni2090,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
425,np0111,np101601,np101601,,,,,,9,140,uni2091,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
426,np0111,np101601,np101601,,,,,,9,140,uni2092,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
421,np0111,np101501,np101501,,,,,,9,140,uni2093,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
422,np0111,np101501,np101501,,,,,,9,140,uni2094,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
423,np0111,np101501,np101501,,,,,,9,140,uni2095,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
531,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni2096,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
532,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni2097,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
549,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni2098,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
550,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni2099,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
551,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni2100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
539,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
522,np0111,np202051,np202051,,,,,,9,116,uni2103,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
523,np0111,np201091,np201091,,np201091,,sound_np201091,se_np201091,7,116,uni2104,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
524,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni2105,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
525,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni2106,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
53,np0111,np202071,np202071,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni2107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2,40,0,1,1,1,1
526,np0111,np031003,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni2108,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
527,np0111,np206051,np206051,,np206051,,sound_np206051,se_np206051,7,116,uni2109,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
286,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,116,uni2110,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,289,0,0,1,1,1
283,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,116,uni2111,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,286,0,0,1,1,1
284,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,116,uni2112,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,287,0,0,1,1,1
312,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,116,uni2113,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,315,0,0,1,1,1
528,np0111,np204021,np204021,,np204022,,sound_np204022,se_np204022,7,116,uni2114,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
619,np0111,np206091,np206091,,np206092,,sound_np206092,se_np206092,7,116,uni2115,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
620,np0111,np202041,np202041,,,,,,9,116,uni2116,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
621,np0111,np202051,np202051,,,,,,9,116,uni2117,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
603,np0111,np071003,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,116,uni2118,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
604,np0111,np071004,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,116,uni2119,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
606,np0111,np072001,np072001,,np072001,effect_np072001,sound_np072001,,9,116,uni2120,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,681,0,1
625,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni2121,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,0
603,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni2122,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
563,np0111,np012003,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2123,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
554,np0111,np012006,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2124,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
128,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
577,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,124,uni2126,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
580,np0111,np032002,np032001,,np032001,effect_np032001,sound_np032001,,9,126,uni2127,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
529,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni2500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
530,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,115,uni2501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
531,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni2502,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
532,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,115,uni2503,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
533,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
534,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,117,uni2505,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
535,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni2506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
536,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni2507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
537,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni2508,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
538,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
539,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni2510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
540,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2511,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
541,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
542,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,117,uni2513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
543,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,117,uni2514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
544,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni2515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
545,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
546,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,117,uni2517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
547,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni2518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
548,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni2519,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
549,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni2520,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
550,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni2521,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
551,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni2522,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
552,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2523,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
553,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2524,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
554,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2525,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
555,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2526,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
556,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2527,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
557,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2528,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
558,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2529,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
559,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2530,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
560,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2531,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
561,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2532,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
562,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2533,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
563,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2534,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
564,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2535,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
565,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni2536,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
566,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni2537,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
567,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni2538,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
568,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni2539,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
