<DBEA0DF4> {9},<40307D1F> {2},<F59B6FEA> {7},<23797629> {7},<9EF7C876> {7},<ECFF4F2A> {7},<307BCFCE> {7},<AFF227E1> {7},<7AA41279> {7},<955D6460> {7},<EC2C6223> {2},<12BBD4BC> {2},<539B57F0> {7},<499A9A38> {1},<55819099> {1},<2AC68551> {2},<84D11062> {2},<57EA9F2B> {2},<B9BE158A> {2},<8EBCAFB4> {2},<8E9859A8> {2},<BB4BCAD6> {2},<DACB4DF2> {2},<97F347AA> {2},<CE330BDB> {2},<94FDC57E> {2},<05349E2C> {2},<3CDE1626> {2},<41A318B6> {2},<F5ED412D> {1},<DBAF43F0> {2},<F7E1FAB8> {1},<49BB23FB> {1},<5E421975> {2},<F0375EE4> {1},<3E6D2243> {1}
<3617AEE3>,111,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni0172,1,1,45,129,0,0,0,691,0,0,0,0,0,0,4103,1723,3,99,0,3,1,1,1
<BF420FE3>,113,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0173,11,1,65535,130,0,0,0,692,0,0,0,0,0,0,1302,1725,3,100,0,0,1,1,1
<35770029>,112,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0174,11,1,65535,131,0,0,0,693,0,0,0,0,0,0,1302,1724,3,101,0,0,1,1,1
<D2729BE2>,114,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0175,1,1,45,132,0,0,0,694,0,0,0,0,0,0,4104,1649,3,102,0,0,1,1,1
<9F896A7D>,115,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni0176,1,1,26,133,0,0,0,695,696,0,0,0,0,0,4302,1650,3,103,0,2,1,1,1
<5F9E7166>,116,np0111,np211002,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni0177,1,1,33,134,0,0,0,697,0,0,0,0,0,0,1201,1651,3,104,0,2,1,1,1
<A978C342>,117,np0111,np011004,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0178,1,1,26,135,0,0,0,698,0,0,0,0,0,0,1103,1761,3,105,0,0,1,1,1
<A33E224F>,118,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0179,1,1,52,136,0,0,0,699,700,0,0,0,0,0,4007,1762,2,106,0,0,1,1,1
<A3941F9B>,119,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0180,1,1,65535,137,0,0,0,701,0,0,0,0,0,0,3209,1816,3,107,0,0,1,1,1
<CDF5CC80>,120,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0181,1,1,35,138,0,0,0,702,703,0,0,0,0,0,1202,1824,3,108,0,0,1,1,1
<80FA667D>,121,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0182,1,1,27,139,0,0,0,704,0,0,0,0,0,0,1103,1835,3,109,0,0,1,1,1
<7664FEA3>,122,np0111,np011004,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0183,1,1,25,140,0,0,0,705,0,0,0,0,0,0,1103,1839,3,110,0,0,1,1,1
<17722D45>,123,np0111,np211002,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,115,uni0184,1,1,30,141,0,0,0,706,707,0,0,0,0,0,1202,1843,3,111,0,1,1,1,1
<98270471>,124,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0185,1,1,53,142,0,0,0,708,0,0,0,0,0,0,3003,1854,2,112,0,0,1,1,1
<A0C98366>,125,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni0186,1,1,24,143,0,0,0,709,0,0,0,0,0,0,3210,1841,3,113,0,1,1,1,1
<E7D7D79F>,126,np0111,np011001,np011001,,np011001,effect_np011001,sound_np011001,,9,115,uni0187,1,1,68,144,0,0,0,710,0,0,0,0,0,0,1304,1842,3,114,0,0,1,1,1
<EFF58264>,127,np0111,np211009,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni0188,1,1,46,145,0,0,0,711,712,0,0,0,0,0,3210,1678,3,115,0,3,1,1,1
<8096723A>,128,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,116,uni0189,1,1,53,146,0,0,0,713,0,0,0,0,0,0,3003,1798,2,116,0,0,1,1,1
<3F18B236>,129,np0111,np211002,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni0190,1,1,29,147,0,0,0,714,0,0,0,0,0,0,1301,1855,3,117,0,8,1,1,1
<83D421A2>,130,np0111,np211009,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni0191,1,1,32,148,0,0,0,715,0,0,0,0,0,0,1002,1908,2,118,0,1,1,1,1
<1C7E68A4>,131,np0111,np211020,np211001,,np221000,effect_np221000,sound_np221000,se_np211001,7,116,uni0192,1,1,35,149,0,0,0,716,717,0,0,0,0,0,1301,1909,2,119,0,8,1,1,1
<28E0B306>,132,np0111,np012010,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0201,1,2,30,150,0,0,0,718,719,720,0,0,0,0,3304,1726,2,120,0,0,1,1,1
<A054F3C3>,133,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0202,1,2,20,151,0,0,0,721,722,723,0,0,0,0,1301,1727,3,121,0,3,1,1,1
<F75932AD>,134,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0203,1,2,19,152,0,0,0,724,0,0,0,0,0,0,2303,1728,2,122,0,0,1,1,1
<C6264A55>,135,np0111,np212004,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0204,1,2,20,153,0,0,0,725,726,0,0,0,0,0,4206,1729,3,123,0,1,1,1,1
<6AB41C06>,136,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0205,1,2,28,154,0,0,0,727,728,0,0,0,0,0,2303,1730,2,124,0,0,1,1,1
<FA7CD19A>,137,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0206,1,2,33,155,0,0,0,729,730,0,0,0,0,0,3104,1731,2,125,0,0,1,1,1
<378F6237>,138,np0111,np212006,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0207,1,2,20,156,0,0,0,731,732,0,0,0,0,0,1106,1732,3,126,0,3,1,1,1
<F4496AD0>,139,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0208,1,2,22,157,0,0,0,733,734,0,0,0,0,0,3204,1733,2,127,0,6,1,1,1
<EB645965>,140,np0111,np012003,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0209,1,2,23,158,0,0,0,735,736,737,0,0,0,0,1304,1734,3,128,0,0,1,1,1
<63AAA893>,141,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0211,1,2,19,159,0,0,0,738,0,0,0,0,0,0,4004,1735,3,129,0,5,1,1,1
<601BF3C4>,558,np0111,np012006,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0212,1,2,21,160,0,0,0,739,0,0,0,0,0,0,1302,1736,3,130,0,0,1,1,1
<A9CB39A3>,142,np0111,np212002,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0213,1,2,22,161,0,0,0,740,741,742,0,0,0,0,3102,1737,3,131,0,2,1,1,1
<D2E927B6>,143,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0214,1,2,27,162,0,0,0,743,744,0,0,0,0,0,4101,1738,3,132,0,0,1,1,1
<E41F8600>,144,np0111,np212003,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0215,1,2,24,163,0,0,0,745,746,0,0,0,0,0,2105,1739,3,133,0,8,1,1,1
<440B027D>,145,np0111,np212002,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0216,1,2,22,164,0,0,0,747,748,0,0,0,0,0,1106,1740,3,134,0,3,1,1,1
<9B11C236>,146,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0217,1,2,27,165,0,0,0,749,750,751,0,0,0,0,3208,1741,3,135,0,0,1,1,1
<EBF40437>,147,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0218,1,2,26,166,0,0,0,752,753,0,0,0,0,0,2109,1742,3,136,0,6,1,1,1
<60670D83>,148,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0219,1,2,23,167,0,0,0,754,0,0,0,0,0,0,3307,1743,3,137,0,0,1,1,1
<237F8784>,149,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0221,1,2,38,168,0,0,0,755,756,0,0,0,0,0,3105,1744,3,138,0,0,1,1,1
<D25B9A34>,150,np0111,np012006,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0222,1,2,28,169,0,0,0,757,758,0,0,0,0,0,1202,1745,2,139,0,0,1,1,1
<7EE61F5E>,151,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0223,1,2,30,170,0,0,0,759,760,0,0,0,0,0,2109,1746,2,140,0,0,1,1,1
<4BDECF3F>,152,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0224,1,2,25,171,172,0,0,761,762,0,0,0,0,0,3307,1747,2,141,0,0,1,1,1
<78B0475B>,153,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0225,1,2,43,173,0,0,0,763,764,765,0,0,0,0,1107,1748,2,142,0,1,1,1,1
<69AD4B85>,154,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0226,1,2,43,174,0,0,0,766,767,0,0,0,0,0,4103,1749,3,143,0,0,1,1,1
<D7C0F34E>,155,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0227,1,2,22,175,0,0,0,768,769,770,0,0,0,0,1304,1750,3,144,0,0,1,1,1
<D4B4E4DA>,156,np0111,np011002,np011001,,np011001,effect_np011001,sound_np011001,,9,119,uni0228,1,1,29,176,0,0,0,771,772,0,0,0,0,0,3302,1751,2,145,0,0,1,1,1
<6A079CEE>,157,np0111,np212008,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0229,1,2,29,177,0,0,0,773,774,775,0,0,0,0,2105,1752,3,146,0,6,1,1,1
<4FF1BC00>,158,np0111,np212006,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0230,1,2,26,178,0,0,0,776,0,0,0,0,0,0,2106,1753,3,147,0,5,1,1,1
<4A8DF0F0>,159,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0231,1,2,34,179,0,0,0,777,778,0,0,0,0,0,1104,1754,2,148,0,0,1,1,1
<10531761>,160,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0232,1,2,27,180,0,0,0,779,780,0,0,0,0,0,3304,1755,2,149,0,0,1,1,1
<6046816B>,161,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0233,1,2,22,181,0,0,0,781,0,0,0,0,0,0,1010,1756,3,150,0,0,1,1,1
<3F613C77>,162,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0234,1,2,53,182,0,0,0,782,783,0,0,0,0,0,3102,1757,3,151,0,0,1,1,1
<B2804331>,163,np0111,np012002,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0235,1,2,28,183,0,0,0,784,0,0,0,0,0,0,2107,1758,3,152,0,0,1,1,1
<318011E3>,164,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0236,1,2,26,184,0,0,0,785,0,0,0,0,0,0,1305,1759,3,153,0,0,1,1,1
<57D0A16C>,165,np0111,np012002,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0237,1,2,22,185,0,0,0,786,0,0,0,0,0,0,3206,1760,3,154,0,0,1,1,1
<200CDD19>,166,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0240,1,2,46,188,0,0,0,789,0,0,0,0,0,0,3306,1763,3,157,0,0,1,1,1
<99BD6A35>,167,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0241,1,2,30,189,0,0,0,790,0,0,0,0,0,0,3306,1764,3,158,0,0,1,1,1
<61DDABB0>,168,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0242,1,2,37,190,0,0,0,791,0,0,0,0,0,0,3105,1765,3,159,0,0,1,1,1
<CE082153>,169,np0111,np012006,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0243,1,2,58,191,0,0,0,792,793,0,0,0,0,0,2102,1766,3,160,0,0,1,1,1
<C9C0BDA4>,170,np0111,np012003,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0244,1,2,28,192,193,0,0,794,795,0,0,0,0,0,4103,1767,3,161,0,0,1,1,1
<AE584806>,171,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0245,1,2,27,194,0,0,0,796,0,0,0,0,0,0,4001,1768,3,162,0,0,1,1,1
<FDE00356>,172,np0111,np012002,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0246,1,2,21,195,0,0,0,797,0,0,0,0,0,0,2102,1769,3,163,0,0,1,1,1
<54E8D498>,173,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,120,uni0247,1,2,41,196,0,0,0,798,0,0,0,0,0,0,2001,1770,3,164,0,0,1,1,1
<6538AC9B>,174,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0248,1,2,37,197,0,0,0,799,800,0,0,0,0,0,3206,1771,3,165,0,0,1,1,1
<E3210984>,175,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0249,1,2,30,198,0,0,0,801,0,0,0,0,0,0,3306,1772,2,166,0,0,1,1,1
<06A9CC59>,176,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0250,1,2,23,199,0,0,0,802,803,804,0,0,0,0,4302,1773,3,167,0,5,1,1,1
<BB5A5F61>,146,np0111,np012003,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0251,16,3,65535,200,0,0,0,805,806,0,0,0,0,0,3208,2028,3,168,0,0,1,1,1
<C8A12B0D>,177,np0111,np212003,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0252,1,2,36,201,0,0,0,807,0,0,0,0,0,0,1203,1774,3,169,0,4,1,1,1
<8885F32F>,178,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0253,1,2,28,202,0,0,0,808,0,0,0,0,0,0,3202,1775,2,170,0,0,1,1,1
<88CC34C6>,179,np0111,np212007,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0254,1,2,22,203,0,0,0,809,0,0,0,0,0,0,2301,1776,3,171,0,1,1,1,1
<71EBDA15>,180,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0255,1,2,33,204,0,0,0,810,0,0,0,0,0,0,4201,1777,3,172,0,2,1,1,1
<0248E764>,181,np0111,np012010,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0256,1,2,44,205,0,0,0,812,813,0,0,0,0,0,4201,1778,3,173,0,0,1,1,1
<2FE42E4D>,182,np0111,np212005,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0257,1,2,26,206,0,0,0,814,815,0,0,0,0,0,4101,1779,3,174,0,7,1,1,1
<927F2C99>,183,np0111,np212009,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0258,1,2,28,207,0,0,0,816,817,0,0,0,0,0,3301,1780,3,175,0,6,1,1,1
<000B966C>,184,np0111,np012002,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0259,11,2,65535,208,0,0,0,818,0,0,0,0,0,0,1302,1781,3,176,0,0,1,1,1
<1DC01BC9>,185,np0111,np012006,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0260,11,2,65535,209,0,0,0,819,0,0,0,0,0,0,1302,1782,3,177,0,0,1,1,1
<DCEB7303>,186,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0261,1,2,23,210,0,0,0,820,0,0,0,0,0,0,4102,1933,3,178,0,0,1,1,1
<733788FA>,187,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0262,1,2,20,211,212,0,0,821,822,823,0,0,0,0,4302,1963,3,179,0,8,1,1,1
<E2082BFA>,188,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0263,1,2,27,213,0,0,0,824,0,0,0,0,0,0,1201,1965,3,180,0,2,1,1,1
<795F4615>,189,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0264,1,2,28,214,0,0,0,825,0,0,0,0,0,0,1103,1900,3,181,0,0,1,1,1
<0BF1E315>,190,np0111,np012002,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,118,uni0265,1,2,26,215,216,0,0,826,827,0,0,0,0,0,4303,1901,3,182,0,0,1,1,1
<73BA33C5>,191,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0266,1,2,23,217,0,0,0,828,0,0,0,0,0,0,3210,1902,3,183,0,0,1,1,1
<07BBF0EE>,192,np0111,np212009,np212001,,np221000,effect_np221000,sound_np221000,,7,119,uni0267,1,2,47,218,0,0,0,829,0,0,0,0,0,0,0,1993,3,184,0,0,1,1,1
<527AA120>,193,np0111,np012005,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,119,uni0269,1,2,33,220,0,0,0,831,0,0,0,0,0,0,1010,1994,3,186,0,0,1,1,1
<C3A24171>,194,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,118,uni0270,1,2,22,221,0,0,0,832,0,0,0,0,0,0,3103,1995,3,187,0,0,1,1,1
<C32A29BF>,195,np0111,np212003,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0271,1,2,22,222,0,0,0,833,834,0,0,0,0,0,1301,1996,3,188,0,8,1,1,1
<C48CD558>,196,np0111,np212008,np212001,,np221000,effect_np221000,sound_np221000,,7,118,uni0272,1,2,29,223,0,0,0,835,0,0,0,0,0,0,2209,1997,2,189,0,5,1,1,1
<262C0A68>,197,np0111,np012004,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,118,uni0273,1,2,22,221,0,0,0,832,0,0,0,0,0,0,3103,1998,3,190,0,0,1,1,1
<F7980D25>,198,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0301,2,1,25,224,0,0,0,836,837,838,0,0,0,0,3206,1783,2,191,0,8,1,1,1
<134AD42C>,199,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0302,2,1,43,225,0,0,0,839,840,841,0,0,0,0,2303,1784,3,192,0,0,1,1,1
<A1393E87>,200,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0303,2,1,20,226,0,0,0,842,843,0,0,0,0,0,1308,1785,2,193,0,0,1,1,1
<B2272E96>,201,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0304,2,1,18,227,0,0,0,844,845,846,0,0,0,0,2303,1786,3,194,0,0,1,1,1
<5E82C220>,202,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni0305,2,1,42,228,229,0,0,847,848,849,0,0,0,0,3208,1787,3,195,0,0,1,1,1
<44F69F20>,203,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0306,2,1,29,230,0,0,0,850,851,852,0,0,0,0,3208,1788,2,196,0,0,1,1,1
<0AEB4AAA>,204,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0307,2,1,30,231,0,0,0,853,0,0,0,0,0,0,4103,1789,3,197,0,0,1,1,1
<3543BB7B>,205,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0308,2,1,32,232,0,0,0,855,856,857,0,0,0,0,3205,1790,2,198,0,0,1,1,1
<B42C7AD1>,206,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0309,2,1,35,233,0,0,0,858,0,0,0,0,0,0,2109,1791,3,199,0,0,1,1,1
<51DA2186>,207,np0111,np021005,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni0311,2,1,27,234,235,0,0,859,860,0,0,0,0,0,4304,1792,3,200,0,0,1,1,1
<A5139A1D>,208,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni0312,2,1,45,236,0,0,0,861,0,0,0,0,0,0,3205,1793,3,201,0,0,1,1,1
<A4C4D226>,209,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0313,2,1,32,237,0,0,0,862,863,0,0,0,0,0,3206,1794,3,202,0,0,1,1,1
<10B3B81E>,210,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0314,2,1,42,238,0,0,0,864,865,0,0,0,0,0,4203,1795,3,203,0,0,1,1,1
<C752322A>,211,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0315,2,1,26,239,0,0,0,866,0,0,0,0,0,0,3102,1796,2,204,0,0,1,1,1
<DD5786C6>,212,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0316,2,1,53,240,0,0,0,867,0,0,0,0,0,0,3105,1797,3,205,0,0,1,1,1
<6B762510>,569,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0317,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,206,0,0,1,0,1
<4047893D>,214,np0111,np021006,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0319,2,1,25,243,0,0,0,870,871,0,0,0,0,0,2301,1799,3,208,0,0,1,1,1
<FF530006>,215,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0321,2,1,44,244,0,0,0,872,873,0,0,0,0,0,1205,1800,1,210,0,0,1,1,1
<D04F36A8>,216,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0322,2,1,33,245,0,0,0,874,875,0,0,0,0,0,1205,1801,1,211,0,0,1,1,1
<9C43AB78>,217,np0111,np021005,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni0323,2,1,22,246,0,0,0,876,877,0,0,0,0,0,1205,1802,1,212,0,0,1,1,1
<AB3B534B>,218,np0111,np021003,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0324,2,1,32,247,0,0,0,878,0,0,0,0,0,0,2205,1803,3,213,0,0,1,1,1
<CE2C0B23>,219,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0325,2,1,38,248,0,0,0,879,0,0,0,0,0,0,4104,1999,3,214,0,0,1,1,1
<C7441D69>,220,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0326,2,1,24,249,0,0,0,880,0,0,0,0,0,0,4303,2000,3,215,0,0,1,1,1
<5F6A36CD>,221,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0327,2,1,26,250,0,0,0,881,0,0,0,0,0,0,3001,2001,3,216,0,0,1,1,1
<694A0781>,222,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0328,2,1,41,251,252,253,0,882,883,884,0,0,0,0,3305,2002,3,217,0,0,1,1,1
<215E4266>,223,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0351,2,2,33,254,0,0,0,885,0,0,0,0,0,0,3104,1804,3,218,0,0,1,1,1
<8D828B15>,224,np0111,np021006,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0352,2,2,20,255,0,0,0,886,887,0,0,0,0,0,3204,1805,3,219,0,0,1,1,1
<1E0F20BB>,225,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0353,2,2,34,256,0,0,0,888,889,890,0,0,0,0,2303,1806,3,220,0,0,1,1,1
<698AAAD3>,226,np0111,np021005,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0354,2,2,20,257,0,0,0,891,0,0,0,0,0,0,4103,1807,3,221,0,0,1,1,1
<28F99DBA>,227,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0355,2,2,28,258,0,0,0,892,0,0,0,0,0,0,4305,1808,3,222,0,0,1,1,1
<9ECA7094>,228,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0356,2,2,33,259,0,0,0,893,894,0,0,0,0,0,2103,1809,3,223,0,0,1,1,1
<8198D1E5>,229,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0357,2,2,25,260,261,0,0,895,896,0,0,0,0,0,3104,1810,3,224,0,0,1,1,1
<2C8C3196>,230,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0358,2,2,55,262,0,0,0,897,0,0,0,0,0,0,3104,1811,3,225,0,0,1,1,1
<16F820F3>,231,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0359,2,2,22,263,264,0,0,898,899,0,0,0,0,0,3104,1812,3,226,0,0,1,1,1
<CF6CA65B>,232,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0360,2,2,22,265,0,0,0,900,901,0,0,0,0,0,3208,1813,3,227,0,0,1,1,1
<D973FF4F>,233,np0111,np021003,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0361,2,2,26,266,0,0,0,902,903,0,0,0,0,0,3206,1814,3,228,0,0,1,1,1
<1D806E8A>,234,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0362,2,2,27,267,0,0,0,904,0,0,0,0,0,0,1305,1815,3,229,0,0,1,1,1
<E98252EF>,235,np0111,np021002,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,121,uni0364,2,2,20,269,0,0,0,905,0,0,0,0,0,0,2102,1817,3,231,0,0,1,1,1
<13307333>,236,np0111,np021005,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0365,2,2,30,270,0,0,0,906,0,0,0,0,0,0,2001,1818,3,232,0,0,1,1,1
<842C637F>,237,np0111,np021003,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0366,2,2,28,271,0,0,0,907,908,909,0,0,0,0,1202,2003,3,233,0,0,1,1,1
<C4278E86>,238,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni0367,2,2,20,272,0,0,0,910,0,0,0,0,0,0,3105,2004,3,234,0,0,1,1,1
<DE7F6F7F>,239,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,123,uni0368,2,2,29,273,0,0,0,911,0,0,0,0,0,0,3001,2005,3,235,0,0,1,1,1
