Name {2},RBodyRscID {2},LBodyRscID {2},RscBullet {2},RscEff {7},RscSe {7},TypeRange {1},TypeWpn {1},TypeWpn2 {1},Damage {3},Stability {1},Atr {1},Magazine {1},DMRatio {2},Recast {2},RateBonus {4},DexBonus {4},MakerID {1},MakerLv {1},Rare {1},EquLv {1},GneLv {1},Affix[0] {2},Affix[1] {2},Affix[2] {2},AffixCount {1},SlotNum {1},Price {2},ItemInfo [NoSell] {1},Hanger [SideR] {1},Hanger [BackR] {1},Hanger [BackL] {1},Hanger [SideL] {1},Flag {1},HoldType {1},UseType {1},ArtsID {2},UI {2},UI2 {2}
150,1,8,0,022101,022101,2,4,1,540,8,1,0,58,120,0,0,1,4,1,20,0,566,606,0,3,1,179,0,0,0,0,0,1,7,17,1,1047,902
151,4,11,0,022101,022101,2,4,1,720,8,1,0,58,120,0,0,1,4,1,30,0,567,607,0,3,1,358,0,0,0,0,0,1,7,17,1,1047,902
152,5,12,0,022101,022101,2,4,1,900,8,1,0,58,120,0,0,1,4,1,50,0,568,608,0,3,1,716,0,0,0,0,0,1,7,17,1,1047,902
153,2,9,0,022101,022101,2,4,1,1080,8,1,0,58,120,0,0,1,4,1,50,0,569,609,0,3,1,1433,0,0,0,0,0,1,7,17,1,1047,902
154,6,13,0,022101,022101,2,4,1,1260,8,1,0,58,120,0,0,1,4,1,50,0,570,610,0,3,1,2867,0,0,0,0,0,1,7,17,1,1047,902
150,1,8,0,022101,022101,2,4,1,540,8,1,0,58,120,0,0,1,5,1,20,0,566,606,678,3,1,179,0,0,0,0,0,1,7,17,1,1047,902
151,4,11,0,022101,022101,2,4,1,720,8,1,0,58,120,0,0,1,5,1,30,0,567,607,679,3,1,358,0,0,0,0,0,1,7,17,1,1047,902
152,5,12,0,022101,022101,2,4,1,900,8,1,0,58,120,0,0,1,5,1,50,0,568,608,680,3,1,716,0,0,0,0,0,1,7,17,1,1047,902
153,2,9,0,022101,022101,2,4,1,1080,8,1,0,58,120,0,0,1,5,1,50,0,569,609,681,3,1,1433,0,0,0,0,0,1,7,17,1,1047,902
154,6,13,0,022101,022101,2,4,1,1260,8,1,0,58,120,0,0,1,5,1,50,0,570,610,682,3,1,2867,0,0,0,0,0,1,7,17,1,1047,902
155,1,8,0,022101,022101,2,4,1,540,8,1,0,58,120,0,0,1,1,1,20,0,0,0,0,3,0,179,0,0,0,0,0,1,7,17,1,1047,902
156,4,11,0,022101,022101,2,4,1,720,8,1,0,58,120,0,0,1,1,1,30,0,0,0,0,3,0,358,0,0,0,0,0,1,7,17,1,1047,902
157,5,12,0,022101,022101,2,4,1,900,8,1,0,58,120,0,0,1,1,1,50,0,0,0,0,3,0,716,0,0,0,0,0,1,7,17,1,1047,902
158,2,9,0,022101,022101,2,4,1,1080,8,1,0,58,120,0,0,1,1,1,50,0,0,0,0,3,0,1433,0,0,0,0,0,1,7,17,1,1047,902
159,3,10,0,022101,022101,2,4,1,1260,8,1,0,58,120,0,0,1,1,1,50,0,0,0,0,3,0,2867,0,0,0,0,0,1,7,17,1,1047,902
160,1,8,0,022101,022101,2,4,1,972,8,1,0,58,96,0,0,1,1,5,20,0,0,0,0,5,1,179,0,0,0,0,0,1,7,17,1,1047,902
161,4,11,0,022101,022101,2,4,1,1296,8,1,0,58,96,0,0,1,1,5,30,0,0,0,0,5,1,358,0,0,0,0,0,1,7,17,1,1047,902
162,6,13,0,022101,022101,2,4,1,1620,8,1,0,58,96,0,0,1,1,5,50,0,0,0,0,5,2,716,0,0,0,0,0,1,7,17,1,1047,902
163,2,9,0,022101,022101,2,4,1,1944,8,1,0,58,96,0,0,1,1,5,50,0,0,0,0,5,2,1433,0,0,0,0,0,1,7,17,1,1047,902
164,7,14,0,022101,022101,2,4,1,2268,8,1,0,58,96,0,0,1,1,5,50,0,0,0,0,5,2,2867,0,0,0,0,0,1,7,17,1,1047,902
165,43,50,0,022201,022201,2,4,1,600,6,3,0,40,100,0,0,1,4,1,30,0,2165,567,0,3,1,614,0,0,0,0,0,1,7,19,4,1050,905
166,46,53,0,022201,022201,2,4,1,750,6,3,0,40,100,0,0,1,4,1,50,0,2166,568,0,3,1,1228,0,0,0,0,0,1,7,19,4,1050,905
167,44,51,0,022201,022201,2,4,1,900,6,3,0,40,100,0,0,1,4,1,50,0,2167,569,0,3,1,2457,0,0,0,0,0,1,7,19,4,1050,905
168,45,52,0,022201,022201,2,4,1,1050,6,3,0,40,100,0,0,1,4,1,50,0,2168,570,0,3,1,4915,0,0,0,0,0,1,7,19,4,1050,905
165,49,56,0,022201,022201,2,4,1,600,6,3,0,40,100,0,0,1,5,1,30,0,2165,567,679,3,1,614,0,0,0,0,0,1,7,19,4,1050,905
166,46,53,0,022201,022201,2,4,1,750,6,3,0,40,100,0,0,1,5,1,50,0,2166,568,680,3,1,1228,0,0,0,0,0,1,7,19,4,1050,905
167,44,51,0,022201,022201,2,4,1,900,6,3,0,40,100,0,0,1,5,1,50,0,2167,569,681,3,1,2457,0,0,0,0,0,1,7,19,4,1050,905
168,45,52,0,022201,022201,2,4,1,1050,6,3,0,40,100,0,0,1,5,1,50,0,2168,570,682,3,1,4915,0,0,0,0,0,1,7,19,4,1050,905
169,49,56,0,022201,022201,2,4,1,600,6,3,0,40,100,0,0,1,1,1,30,0,0,0,0,3,0,614,0,0,0,0,0,1,7,19,4,1050,905
170,46,53,0,022201,022201,2,4,1,750,6,3,0,40,100,0,0,1,1,1,50,0,0,0,0,3,0,1228,0,0,0,0,0,1,7,19,4,1050,905
171,44,51,0,022201,022201,2,4,1,900,6,3,0,40,100,0,0,1,1,1,50,0,0,0,0,3,0,2457,0,0,0,0,0,1,7,19,4,1050,905
172,47,54,0,022201,022201,2,4,1,1050,6,3,0,40,100,0,0,1,1,1,50,0,0,0,0,3,0,4915,0,0,0,0,0,1,7,19,4,1050,905
173,49,56,0,022201,022201,2,4,1,1080,6,3,0,40,80,0,0,1,1,5,30,0,0,0,0,5,1,614,0,0,0,0,0,1,7,19,4,1050,905
174,45,52,0,022201,022201,2,4,1,1350,6,3,0,40,80,0,0,1,1,5,50,0,0,0,0,5,2,1228,0,0,0,0,0,1,7,19,4,1050,905
175,44,51,0,022201,022201,2,4,1,1620,6,3,0,40,80,0,0,1,1,5,50,0,0,0,0,5,2,2457,0,0,0,0,0,1,7,19,4,1050,905
176,48,55,0,022201,022201,2,4,1,1890,6,3,0,40,80,0,0,1,1,5,50,0,0,0,0,5,2,4915,0,0,0,0,0,1,7,19,4,1050,905
177,85,92,0,022401,022401,2,4,1,960,20,1,0,50,150,0,0,1,1,1,30,0,567,0,0,3,1,358,0,0,0,0,0,1,7,23,7,1053,908
178,86,93,0,022401,022401,2,4,1,1200,20,1,0,50,150,0,0,1,1,1,50,0,568,0,0,3,1,716,0,0,0,0,0,1,7,23,7,1053,908
179,87,94,0,022401,022401,2,4,1,1440,20,1,0,50,150,0,0,1,1,1,50,0,569,0,0,3,1,1433,0,0,0,0,0,1,7,23,7,1053,908
180,88,95,0,022401,022401,2,4,1,1680,20,1,0,50,150,0,0,1,1,1,50,0,570,0,0,3,1,2867,0,0,0,0,0,1,7,23,7,1053,908
177,89,96,0,022401,022401,2,4,1,960,20,1,0,50,150,0,0,1,4,1,30,0,567,607,0,3,1,358,0,0,0,0,0,1,7,23,7,1053,908
178,86,93,0,022401,022401,2,4,1,1200,20,1,0,50,150,0,0,1,4,1,50,0,568,608,0,3,1,716,0,0,0,0,0,1,7,23,7,1053,908
179,87,94,0,022401,022401,2,4,1,1440,20,1,0,50,150,0,0,1,4,1,50,0,569,609,0,3,1,1433,0,0,0,0,0,1,7,23,7,1053,908
180,88,95,0,022401,022401,2,4,1,1680,20,1,0,50,150,0,0,1,4,1,50,0,570,610,0,3,1,2867,0,0,0,0,0,1,7,23,7,1053,908
177,89,96,0,022401,022401,2,4,1,960,20,1,0,50,150,0,0,1,5,1,30,0,567,607,679,3,1,358,0,0,0,0,0,1,7,23,7,1053,908
178,86,93,0,022401,022401,2,4,1,1200,20,1,0,50,150,0,0,1,5,1,50,0,568,608,680,3,1,716,0,0,0,0,0,1,7,23,7,1053,908
179,87,94,0,022401,022401,2,4,1,1440,20,1,0,50,150,0,0,1,5,1,50,0,569,609,681,3,1,1433,0,0,0,0,0,1,7,23,7,1053,908
180,88,95,0,022401,022401,2,4,1,1680,20,1,0,50,150,0,0,1,5,1,50,0,570,610,682,3,1,2867,0,0,0,0,0,1,7,23,7,1053,908
181,89,96,0,022401,022401,2,4,1,960,20,1,0,50,150,0,0,1,1,1,30,0,0,0,0,3,0,358,0,0,0,0,0,1,7,23,7,1053,908
182,86,93,0,022401,022401,2,4,1,1200,20,1,0,50,150,0,0,1,1,1,50,0,0,0,0,3,0,716,0,0,0,0,0,1,7,23,7,1053,908
183,87,94,0,022401,022401,2,4,1,1440,20,1,0,50,150,0,0,1,1,1,50,0,0,0,0,3,0,1433,0,0,0,0,0,1,7,23,7,1053,908
184,90,97,0,022401,022401,2,4,1,1680,20,1,0,50,150,0,0,1,1,1,50,0,0,0,0,3,0,2867,0,0,0,0,0,1,7,23,7,1053,908
185,89,96,0,022401,022401,2,4,1,1728,20,1,0,50,120,0,0,1,1,5,30,0,0,0,0,5,1,358,0,0,0,0,0,1,7,23,7,1053,908
186,88,95,0,022401,022401,2,4,1,2160,20,1,0,50,120,0,0,1,1,5,50,0,0,0,0,5,2,716,0,0,0,0,0,1,7,23,7,1053,908
187,87,94,0,022401,022401,2,4,1,2592,20,1,0,50,120,0,0,1,1,5,50,0,0,0,0,5,2,1433,0,0,0,0,0,1,7,23,7,1053,908
188,91,98,0,022401,022401,2,4,1,3024,20,1,0,50,120,0,0,1,1,5,50,0,0,0,0,5,2,2867,0,0,0,0,0,1,7,23,7,1053,908
190,155,162,0,012101,012101,1,4,1,30,12,1,16,3,90,0,0,1,1,1,20,0,698,0,0,3,1,102,0,0,0,0,0,1,1,3,12,1058,913
191,156,163,0,012101,012101,1,4,1,40,12,1,16,3,90,0,0,1,1,1,30,0,699,0,0,3,1,204,0,0,0,0,0,1,1,3,12,1058,913
192,159,166,0,012101,012101,1,4,1,50,12,1,16,3,90,0,0,1,1,1,50,0,700,0,0,3,1,409,0,0,0,0,0,1,1,3,12,1058,913
193,157,164,0,012101,012101,1,4,1,60,12,1,16,3,90,0,0,1,1,1,50,0,701,0,0,3,1,819,0,0,0,0,0,1,1,3,12,1058,913
194,160,167,0,012101,012101,1,4,1,70,12,1,16,3,90,0,0,1,1,1,50,0,702,0,0,3,1,1638,0,0,0,0,0,1,1,3,12,1058,913
190,155,162,0,012101,012101,1,4,1,30,12,1,16,3,90,0,0,1,4,1,20,0,698,624,0,3,1,102,0,0,0,0,0,1,1,3,12,1058,913
191,156,163,0,012101,012101,1,4,1,40,12,1,16,3,90,0,0,1,4,1,30,0,699,625,0,3,1,204,0,0,0,0,0,1,1,3,12,1058,913
192,159,166,0,012101,012101,1,4,1,50,12,1,16,3,90,0,0,1,4,1,50,0,700,626,0,3,1,409,0,0,0,0,0,1,1,3,12,1058,913
193,157,164,0,012101,012101,1,4,1,60,12,1,16,3,90,0,0,1,4,1,50,0,701,627,0,3,1,819,0,0,0,0,0,1,1,3,12,1058,913
194,160,167,0,012101,012101,1,4,1,70,12,1,16,3,90,0,0,1,4,1,50,0,702,628,0,3,1,1638,0,0,0,0,0,1,1,3,12,1058,913
190,155,162,0,012101,012101,1,4,1,30,12,1,16,3,90,0,0,1,5,1,20,0,698,624,678,3,1,102,0,0,0,0,0,1,1,3,12,1058,913
191,156,163,0,012101,012101,1,4,1,40,12,1,16,3,90,0,0,1,5,1,30,0,699,625,679,3,1,204,0,0,0,0,0,1,1,3,12,1058,913
192,159,166,0,012101,012101,1,4,1,50,12,1,16,3,90,0,0,1,5,1,50,0,700,626,680,3,1,409,0,0,0,0,0,1,1,3,12,1058,913
193,157,164,0,012101,012101,1,4,1,60,12,1,16,3,90,0,0,1,5,1,50,0,701,627,681,3,1,819,0,0,0,0,0,1,1,3,12,1058,913
194,160,167,0,012101,012101,1,4,1,70,12,1,16,3,90,0,0,1,5,1,50,0,702,628,682,3,1,1638,0,0,0,0,0,1,1,3,12,1058,913
195,155,162,0,012101,012101,1,4,1,30,12,1,16,3,90,0,0,1,1,1,20,0,0,0,0,3,0,102,0,0,0,0,0,1,1,3,12,1058,913
196,156,163,0,012101,012101,1,4,1,40,12,1,16,3,90,0,0,1,1,1,30,0,0,0,0,3,0,204,0,0,0,0,0,1,1,3,12,1058,913
197,159,166,0,012101,012101,1,4,1,50,12,1,16,3,90,0,0,1,1,1,50,0,0,0,0,3,0,409,0,0,0,0,0,1,1,3,12,1058,913
198,157,164,0,012101,012101,1,4,1,60,12,1,16,3,90,0,0,1,1,1,50,0,0,0,0,3,0,819,0,0,0,0,0,1,1,3,12,1058,913
199,161,168,0,012101,012101,1,4,1,70,12,1,16,3,90,0,0,1,1,1,50,0,0,0,0,3,0,1638,0,0,0,0,0,1,1,3,12,1058,913
200,155,162,0,012101,012101,1,4,1,54,12,1,16,3,72,0,0,1,1,5,20,0,0,0,0,5,1,102,0,0,0,0,0,1,1,3,12,1058,913
201,156,163,0,012101,012101,1,4,1,72,12,1,16,3,72,0,0,1,1,5,30,0,0,0,0,5,1,204,0,0,0,0,0,1,1,3,12,1058,913
202,160,167,0,012101,012101,1,4,1,90,12,1,16,3,72,0,0,1,1,5,50,0,0,0,0,5,2,409,0,0,0,0,0,1,1,3,12,1058,913
203,157,164,0,012101,012101,1,4,1,108,12,1,16,3,72,0,0,1,1,5,50,0,0,0,0,5,2,819,0,0,0,0,0,1,1,3,12,1058,913
204,158,165,0,012101,012101,1,4,1,126,12,1,16,3,72,0,0,1,1,5,50,0,0,0,0,5,2,1638,0,0,0,0,0,1,1,3,12,1058,913
205,169,176,0,012107,012107,1,4,1,48,12,3,12,4,90,0,0,1,4,1,30,0,567,607,0,3,1,614,0,0,0,0,0,1,1,3,13,1059,914
206,175,182,0,012107,012107,1,4,1,60,12,3,12,4,90,0,0,1,4,1,50,0,568,608,0,3,1,1228,0,0,0,0,0,1,1,3,13,1059,914
207,174,181,0,012107,012107,1,4,1,72,12,3,12,4,90,0,0,1,4,1,50,0,569,609,0,3,1,2457,0,0,0,0,0,1,1,3,13,1059,914
208,170,177,0,012107,012107,1,4,1,84,12,3,12,4,90,0,0,1,4,1,50,0,570,610,0,3,1,4915,0,0,0,0,0,1,1,3,13,1059,914
205,173,180,0,012107,012107,1,4,1,48,12,3,12,4,90,0,0,1,5,1,30,0,567,607,679,3,1,614,0,0,0,0,0,1,1,3,13,1059,914
206,175,182,0,012107,012107,1,4,1,60,12,3,12,4,90,0,0,1,5,1,50,0,568,608,680,3,1,1228,0,0,0,0,0,1,1,3,13,1059,914
207,174,181,0,012107,012107,1,4,1,72,12,3,12,4,90,0,0,1,5,1,50,0,569,609,681,3,1,2457,0,0,0,0,0,1,1,3,13,1059,914
208,170,177,0,012107,012107,1,4,1,84,12,3,12,4,90,0,0,1,5,1,50,0,570,610,682,3,1,4915,0,0,0,0,0,1,1,3,13,1059,914
209,173,180,0,012107,012107,1,4,1,48,12,3,12,4,90,0,0,1,1,1,30,0,0,0,0,3,0,614,0,0,0,0,0,1,1,3,13,1059,914
210,175,182,0,012107,012107,1,4,1,60,12,3,12,4,90,0,0,1,1,1,50,0,0,0,0,3,0,1228,0,0,0,0,0,1,1,3,13,1059,914
211,174,181,0,012107,012107,1,4,1,72,12,3,12,4,90,0,0,1,1,1,50,0,0,0,0,3,0,2457,0,0,0,0,0,1,1,3,13,1059,914
212,171,178,0,012107,012107,1,4,1,84,12,3,12,4,90,0,0,1,1,1,50,0,0,0,0,3,0,4915,0,0,0,0,0,1,1,3,13,1059,914
213,173,180,0,012107,012107,1,4,1,86,12,3,12,4,72,0,0,1,1,5,30,0,0,0,0,5,1,614,0,0,0,0,0,1,1,3,13,1059,914
214,170,177,0,012107,012107,1,4,1,108,12,3,12,4,72,0,0,1,1,5,50,0,0,0,0,5,2,1228,0,0,0,0,0,1,1,3,13,1059,914
215,174,181,0,012107,012107,1,4,1,128,12,3,12,4,72,0,0,1,1,5,50,0,0,0,0,5,2,2457,0,0,0,0,0,1,1,3,13,1059,914
216,172,179,0,012107,012107,1,4,1,150,12,3,12,4,72,0,0,1,1,5,50,0,0,0,0,5,2,4915,0,0,0,0,0,1,1,3,13,1059,914
218,183,190,0,012201,012201,1,4,1,30,12,1,20,4,140,0,0,1,1,1,20,0,698,0,0,3,1,179,0,0,0,0,0,1,1,5,14,1060,915
219,184,191,0,012201,012201,1,4,1,40,12,1,20,4,140,0,0,1,1,1,30,0,699,0,0,3,1,358,0,0,0,0,0,1,1,5,14,1060,915
220,186,193,0,012201,012201,1,4,1,50,12,1,20,4,140,0,0,1,1,1,50,0,700,0,0,3,1,716,0,0,0,0,0,1,1,5,14,1060,915
221,187,194,0,012201,012201,1,4,1,60,12,1,20,4,140,0,0,1,1,1,50,0,701,0,0,3,1,1433,0,0,0,0,0,1,1,5,14,1060,915
222,185,192,0,012201,012201,1,4,1,70,12,1,20,4,140,0,0,1,1,1,50,0,702,0,0,3,1,2867,0,0,0,0,0,1,1,5,14,1060,915
218,183,190,0,012201,012201,1,4,1,30,12,1,20,4,140,0,0,1,4,1,20,0,698,624,0,3,1,179,0,0,0,0,0,1,1,5,14,1060,915
219,184,191,0,012201,012201,1,4,1,40,12,1,20,4,140,0,0,1,4,1,30,0,699,625,0,3,1,358,0,0,0,0,0,1,1,5,14,1060,915
220,186,193,0,012201,012201,1,4,1,50,12,1,20,4,140,0,0,1,4,1,50,0,700,626,0,3,1,716,0,0,0,0,0,1,1,5,14,1060,915
221,187,194,0,012201,012201,1,4,1,60,12,1,20,4,140,0,0,1,4,1,50,0,701,627,0,3,1,1433,0,0,0,0,0,1,1,5,14,1060,915
222,185,192,0,012201,012201,1,4,1,70,12,1,20,4,140,0,0,1,4,1,50,0,702,628,0,3,1,2867,0,0,0,0,0,1,1,5,14,1060,915
218,183,190,0,012201,012201,1,4,1,30,12,1,20,4,140,0,0,1,5,1,20,0,698,624,678,3,1,179,0,0,0,0,0,1,1,5,14,1060,915
219,184,191,0,012201,012201,1,4,1,40,12,1,20,4,140,0,0,1,5,1,30,0,699,625,679,3,1,358,0,0,0,0,0,1,1,5,14,1060,915
220,186,193,0,012201,012201,1,4,1,50,12,1,20,4,140,0,0,1,5,1,50,0,700,626,680,3,1,716,0,0,0,0,0,1,1,5,14,1060,915
221,187,194,0,012201,012201,1,4,1,60,12,1,20,4,140,0,0,1,5,1,50,0,701,627,681,3,1,1433,0,0,0,0,0,1,1,5,14,1060,915
222,185,192,0,012201,012201,1,4,1,70,12,1,20,4,140,0,0,1,5,1,50,0,702,628,682,3,1,2867,0,0,0,0,0,1,1,5,14,1060,915
223,183,190,0,012201,012201,1,4,1,30,12,1,20,4,140,0,0,1,1,1,20,0,0,0,0,3,0,179,0,0,0,0,0,1,1,5,14,1060,915
224,184,191,0,012201,012201,1,4,1,40,12,1,20,4,140,0,0,1,1,1,30,0,0,0,0,3,0,358,0,0,0,0,0,1,1,5,14,1060,915
225,186,193,0,012201,012201,1,4,1,50,12,1,20,4,140,0,0,1,1,1,50,0,0,0,0,3,0,716,0,0,0,0,0,1,1,5,14,1060,915
226,187,194,0,012201,012201,1,4,1,60,12,1,20,4,140,0,0,1,1,1,50,0,0,0,0,3,0,1433,0,0,0,0,0,1,1,5,14,1060,915
227,189,196,0,012201,012201,1,4,1,70,12,1,20,4,140,0,0,1,1,1,50,0,0,0,0,3,0,2867,0,0,0,0,0,1,1,5,14,1060,915
228,183,190,0,012201,012201,1,4,1,54,12,1,20,4,112,0,0,1,1,5,20,0,0,0,0,5,1,179,0,0,0,0,0,1,1,5,14,1060,915
229,184,191,0,012201,012201,1,4,1,72,12,1,20,4,112,0,0,1,1,5,30,0,0,0,0,5,1,358,0,0,0,0,0,1,1,5,14,1060,915
230,185,192,0,012201,012201,1,4,1,90,12,1,20,4,112,0,0,1,1,5,50,0,0,0,0,5,2,716,0,0,0,0,0,1,1,5,14,1060,915
231,187,194,0,012201,012201,1,4,1,108,12,1,20,4,112,0,0,1,1,5,50,0,0,0,0,5,2,1433,0,0,0,0,0,1,1,5,14,1060,915
232,188,195,0,012201,012201,1,4,1,126,12,1,20,4,112,0,0,1,1,5,50,0,0,0,0,5,2,2867,0,0,0,0,0,1,1,5,14,1060,915
233,211,218,0,012211,012211,1,4,1,90,15,2,12,10,120,0,0,1,1,1,20,0,698,0,0,3,1,179,0,0,0,0,0,1,1,5,16,1062,917
234,215,222,0,012211,012211,1,4,1,120,15,2,12,10,120,0,0,1,1,1,30,0,699,0,0,3,1,358,0,0,0,0,0,1,1,5,16,1062,917
235,213,220,0,012211,012211,1,4,1,150,15,2,12,10,120,0,0,1,1,1,50,0,700,0,0,3,1,716,0,0,0,0,0,1,1,5,16,1062,917
236,214,221,0,012211,012211,1,4,1,180,15,2,12,10,120,0,0,1,1,1,50,0,701,0,0,3,1,1433,0,0,0,0,0,1,1,5,16,1062,917
237,216,223,0,012211,012211,1,4,1,210,15,2,12,10,120,0,0,1,1,1,50,0,702,0,0,3,1,2867,0,0,0,0,0,1,1,5,16,1062,917
233,211,218,0,012211,012211,1,4,1,90,15,2,12,10,120,0,0,1,4,1,20,0,698,624,0,3,1,179,0,0,0,0,0,1,1,5,16,1062,917
234,215,222,0,012211,012211,1,4,1,120,15,2,12,10,120,0,0,1,4,1,30,0,699,625,0,3,1,358,0,0,0,0,0,1,1,5,16,1062,917
235,213,220,0,012211,012211,1,4,1,150,15,2,12,10,120,0,0,1,4,1,50,0,700,626,0,3,1,716,0,0,0,0,0,1,1,5,16,1062,917
236,214,221,0,012211,012211,1,4,1,180,15,2,12,10,120,0,0,1,4,1,50,0,701,627,0,3,1,1433,0,0,0,0,0,1,1,5,16,1062,917
237,216,223,0,012211,012211,1,4,1,210,15,2,12,10,120,0,0,1,4,1,50,0,702,628,0,3,1,2867,0,0,0,0,0,1,1,5,16,1062,917
233,211,218,0,012211,012211,1,4,1,90,15,2,12,10,120,0,0,1,5,1,20,0,698,624,678,3,1,179,0,0,0,0,0,1,1,5,16,1062,917
234,215,222,0,012211,012211,1,4,1,120,15,2,12,10,120,0,0,1,5,1,30,0,699,625,679,3,1,358,0,0,0,0,0,1,1,5,16,1062,917
235,213,220,0,012211,012211,1,4,1,150,15,2,12,10,120,0,0,1,5,1,50,0,700,626,680,3,1,716,0,0,0,0,0,1,1,5,16,1062,917
236,214,221,0,012211,012211,1,4,1,180,15,2,12,10,120,0,0,1,5,1,50,0,701,627,681,3,1,1433,0,0,0,0,0,1,1,5,16,1062,917
237,216,223,0,012211,012211,1,4,1,210,15,2,12,10,120,0,0,1,5,1,50,0,702,628,682,3,1,2867,0,0,0,0,0,1,1,5,16,1062,917
238,211,218,0,012211,012211,1,4,1,90,15,2,12,10,120,0,0,1,1,1,20,0,0,0,0,3,0,179,0,0,0,0,0,1,1,5,16,1062,917
239,215,222,0,012211,012211,1,4,1,120,15,2,12,10,120,0,0,1,1,1,30,0,0,0,0,3,0,358,0,0,0,0,0,1,1,5,16,1062,917
240,213,220,0,012211,012211,1,4,1,150,15,2,12,10,120,0,0,1,1,1,50,0,0,0,0,3,0,716,0,0,0,0,0,1,1,5,16,1062,917
241,214,221,0,012211,012211,1,4,1,180,15,2,12,10,120,0,0,1,1,1,50,0,0,0,0,3,0,1433,0,0,0,0,0,1,1,5,16,1062,917
242,217,224,0,012211,012211,1,4,1,210,15,2,12,10,120,0,0,1,1,1,50,0,0,0,0,3,0,2867,0,0,0,0,0,1,1,5,16,1062,917
243,211,218,0,012211,012211,1,4,1,162,15,2,12,10,96,0,0,1,1,5,20,0,0,0,0,5,1,179,0,0,0,0,0,1,1,5,16,1062,917
244,215,222,0,012211,012211,1,4,1,216,15,2,12,10,96,0,0,1,1,5,30,0,0,0,0,5,1,358,0,0,0,0,0,1,1,5,16,1062,917
245,216,223,0,012211,012211,1,4,1,270,15,2,12,10,96,0,0,1,1,5,50,0,0,0,0,5,2,716,0,0,0,0,0,1,1,5,16,1062,917
246,214,221,0,012211,012211,1,4,1,324,15,2,12,10,96,0,0,1,1,5,50,0,0,0,0,5,2,1433,0,0,0,0,0,1,1,5,16,1062,917
247,212,219,0,012211,012211,1,4,1,378,15,2,12,10,96,0,0,1,1,5,50,0,0,0,0,5,2,2867,0,0,0,0,0,1,1,5,16,1062,917
248,197,204,0,012207,012207,1,4,1,140,15,3,8,12,100,0,0,1,4,1,30,0,567,607,0,3,1,614,0,0,0,0,0,1,1,5,15,1061,916
249,198,205,0,012207,012207,1,4,1,174,15,3,8,12,100,0,0,1,4,1,50,0,568,608,0,3,1,1228,0,0,0,0,0,1,1,5,15,1061,916
250,200,207,0,012207,012207,1,4,1,210,15,3,8,12,100,0,0,1,4,1,50,0,569,609,0,3,1,2457,0,0,0,0,0,1,1,5,15,1061,916
251,201,208,0,012207,012207,1,4,1,244,15,3,8,12,100,0,0,1,4,1,50,0,570,610,0,3,1,4915,0,0,0,0,0,1,1,5,15,1061,916
248,199,206,0,012207,012207,1,4,1,140,15,3,8,12,100,0,0,1,5,1,30,0,567,607,679,3,1,614,0,0,0,0,0,1,1,5,15,1061,916
249,198,205,0,012207,012207,1,4,1,174,15,3,8,12,100,0,0,1,5,1,50,0,568,608,680,3,1,1228,0,0,0,0,0,1,1,5,15,1061,916
250,200,207,0,012207,012207,1,4,1,210,15,3,8,12,100,0,0,1,5,1,50,0,569,609,681,3,1,2457,0,0,0,0,0,1,1,5,15,1061,916
251,201,208,0,012207,012207,1,4,1,244,15,3,8,12,100,0,0,1,5,1,50,0,570,610,682,3,1,4915,0,0,0,0,0,1,1,5,15,1061,916
252,199,206,0,012207,012207,1,4,1,140,15,3,8,12,100,0,0,1,1,1,30,0,0,0,0,3,0,614,0,0,0,0,0,1,1,5,15,1061,916
253,198,205,0,012207,012207,1,4,1,174,15,3,8,12,100,0,0,1,1,1,50,0,0,0,0,3,0,1228,0,0,0,0,0,1,1,5,15,1061,916
254,200,207,0,012207,012207,1,4,1,210,15,3,8,12,100,0,0,1,1,1,50,0,0,0,0,3,0,2457,0,0,0,0,0,1,1,5,15,1061,916
255,203,210,0,012207,012207,1,4,1,244,15,3,8,12,100,0,0,1,1,1,50,0,0,0,0,3,0,4915,0,0,0,0,0,1,1,5,15,1061,916
256,199,206,0,012207,012207,1,4,1,252,15,3,8,12,80,0,0,1,1,5,30,0,0,0,0,5,1,614,0,0,0,0,0,1,1,5,15,1061,916
257,201,208,0,012207,012207,1,4,1,312,15,3,8,12,80,0,0,1,1,5,50,0,0,0,0,5,2,1228,0,0,0,0,0,1,1,5,15,1061,916
258,200,207,0,012207,012207,1,4,1,378,15,3,8,12,80,0,0,1,1,5,50,0,0,0,0,5,2,2457,0,0,0,0,0,1,1,5,15,1061,916
259,202,209,0,012207,012207,1,4,1,438,15,3,8,12,80,0,0,1,1,5,50,0,0,0,0,5,2,4915,0,0,0,0,0,1,1,5,15,1061,916
260,253,260,0,012301,012301,1,4,1,72,20,1,6,8,120,0,0,1,1,1,20,0,698,0,0,3,1,179,0,0,0,0,0,1,1,7,19,1065,920
261,255,262,0,012301,012301,1,4,1,96,20,1,6,8,120,0,0,1,1,1,30,0,699,0,0,3,1,358,0,0,0,0,0,1,1,7,19,1065,920
262,257,264,0,012301,012301,1,4,1,120,20,1,6,8,120,0,0,1,1,1,50,0,700,0,0,3,1,716,0,0,0,0,0,1,1,7,19,1065,920
263,256,263,0,012301,012301,1,4,1,144,20,1,6,8,120,0,0,1,1,1,50,0,701,0,0,3,1,1433,0,0,0,0,0,1,1,7,19,1065,920
