Resource {7},Motion {7},MtpInChara {7},MtpInWpn {7},MtpOutChara {7},MtpOutWpn {7},Cartridge {1}
wd/wd0332012l,wd/wd033201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd0332013l,wd/wd033201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd0332014l,wd/wd033201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd0332015l,wd/wd033201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd0332016l,wd/wd033201l,LF_WD_SL_L,LF_WD_SL_L_W,LF_WD_SL_L,LF_WD_SL_L_W,0
wd/wd032801r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328011r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328012r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328013r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328014r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328015r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328016r,wd/wd032801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032801l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328011l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328012l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328013l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328014l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328015l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328016l,wd/wd032801l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd032805r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328051r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328052r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328053r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328054r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328055r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0328056r,wd/wd032805r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032805l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328051l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328052l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328053l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328054l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328055l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0328056l,wd/wd032805l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd033601r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336011r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336012r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336013r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336014r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336015r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0336016r,wd/wd033601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd033601l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336011l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336012l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336013l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336014l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336015l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0336016l,wd/wd033601l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd033301r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333011r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333012r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333013r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333014r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333015r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0333016r,wd/wd033301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd033301l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333011l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333012l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333013l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333014l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333015l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0333016l,wd/wd033301l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd032401r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324011r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324012r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324013r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324014r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324015r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0324016r,wd/wd032401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032401l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324011l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324012l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324013l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324014l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324015l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0324016l,wd/wd032401l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd032201r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322011r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322012r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322013r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322014r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322015r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0322016r,wd/wd032201r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032201l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322011l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322012l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322013l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322014l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322015l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd0322016l,wd/wd032201l,LF_WD_BC_L,LF_WD_BC_L_W,LF_WD_BC_L,LF_WD_BC_L_W,0
wd/wd033001r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330011r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330012r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330013r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330014r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330015r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330016r,wd/wd033001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd033005r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330051r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330052r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330053r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330054r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330055r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0330056r,wd/wd033005r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032701r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327011r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327012r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327013r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327014r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327015r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0327016r,wd/wd032701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032601r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326011r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326012r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326013r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326014r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326015r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326016r,wd/wd032601r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032605r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326051r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326052r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326053r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326054r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326055r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326056r,wd/wd032605r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd032609r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326091r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326092r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326093r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326094r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326095r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd0326096r,wd/wd032609r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd042201r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422011r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422012r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422013r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422014r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422015r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0422016r,wd/wd042201r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd042201l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422011l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422012l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422013l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422014l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422015l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0422016l,wd/wd042201l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd042301r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423011r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423012r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423013r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423014r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423015r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0423016r,wd/wd042301r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd042301l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423011l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423012l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423013l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423014l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423015l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0423016l,wd/wd042301l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd042101r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421011r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421012r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421013r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421014r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421015r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0421016r,wd/wd042101r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd042101l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421011l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421012l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421013l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421014l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421015l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0421016l,wd/wd042101l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd042401r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424011r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424012r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424013r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424014r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424015r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd0424016r,wd/wd042401r,LF_WD_AM_R,LF_WD_AM_R_W,LF_WD_AM_R,LF_WD_AM_R_W,0
wd/wd042401l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424011l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424012l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424013l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424014l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424015l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd0424016l,wd/wd042401l,LF_WD_AM_L,LF_WD_AM_L_W,LF_WD_AM_L,LF_WD_AM_L_W,0
wd/wd020301r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203011r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203012r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203013r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203014r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203015r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0203016r,wd/wd020301r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd020301l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203011l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203012l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203013l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203014l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203015l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0203016l,wd/wd020301l,LF_WD_HD_L,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd021101r,wd/wd021101r,LF_WD_HD_R,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
