quest_name {7},quest_title {2},category {1},name {2},area {2},summary {2},GameCondition {2},Difficulty {1},ClearCheckflg {2},ArrivalCheckflg {2},HexCondition {2},OrderCond {2},OrderID {2},balloonCond {2},balloonNpc {2},waitComp {2},result_text_a {2},result_text_b {2},reward_disp {1},sortID {2},itemset_id_1 {2},itemset_id_2 {2},consent {2},window_disp {1},prt_quest_id {2},flg_type_a {2},flg_type_b {2},task_id {2},cancel_count {1},dead_count {2},next_quest_a {2},ScriptA {7},next_quest_b {2},ScriptB {7},quest_report {2}
013202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1449,160,0,0,194,,10001,,0
013203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1450,161,0,0,195,,0,,0
013204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30351,0,0,0,0,0,0,0,0,191,0,1451,162,1,0,196,qev013204.sb,0,,0
013205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1452,163,0,0,197,,0,,0
013206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,1453,164,0,0,10000,,0,,0
,1316,2,168,16,1317,0,0,0,0,0,0,0,6124,168,0,1318,1319,1,0,38,39,1,1,0,327,0,0,0,0,199,,0,,34
013301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1454,165,0,0,200,,0,,0
013302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1455,166,0,0,201,,0,,0
013303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1456,167,0,0,202,,208,,0
013304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1457,168,0,0,203,,0,,0
013305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1458,169,0,0,204,,0,,0
013306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1459,170,0,0,205,,0,,0
013307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1460,171,0,0,206,,0,,0
013308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1461,172,0,0,207,,0,,0
013309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1462,173,0,0,10000,,0,,0
013310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1463,174,0,0,0,,209,,0
013311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1464,175,0,0,0,,210,,0
013312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1465,176,0,0,0,,211,,0
013313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1466,177,0,0,0,,212,,0
013314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1467,178,0,0,0,,10001,,0
,328,2,153,16,329,0,0,0,0,0,0,0,129,153,0,330,0,1,14,40,0,1,1,0,328,0,0,0,0,214,,0,,35
013401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,635,179,0,0,215,,0,,0
013402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,636,180,0,0,216,,0,,0
013403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,637,181,0,0,217,,0,,0
013404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,638,182,0,0,218,,0,,0
013405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,639,183,0,0,219,,0,,0
013406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,640,184,0,0,220,,0,,0
013407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,641,185,0,0,221,,0,,0
013408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,642,186,0,0,222,,0,,0
013409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,643,187,0,0,10000,,0,,0
,342,2,57,3,343,0,0,0,0,0,0,0,139,57,0,344,345,1,0,41,42,1,1,0,330,0,0,0,0,224,,0,,36
013801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,644,188,0,0,225,,0,,0
013802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,645,189,0,0,226,,0,,0
013803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,646,190,0,0,10000,,228,,0
013804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,647,191,0,0,0,,0,,0
013805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30352,0,0,0,0,0,0,0,0,223,0,648,192,1,0,0,,10001,qev013805.sb,0
,1369,2,150,15,1370,0,0,0,0,0,0,0,1840,150,0,1371,1372,1,0,43,44,1,1,0,331,0,0,0,0,230,,0,,37
013901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1468,193,0,0,232,,234,,0
013902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1469,194,0,0,0,,0,,0
013903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30353,0,0,0,0,0,0,0,0,229,0,1470,195,1,0,233,qev013903.sb,0,,0
013904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1471,196,0,0,10000,,0,,0
013905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30354,0,0,0,0,0,0,0,0,229,0,1472,197,1,0,0,,235,qev013903.sb,0
013906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1473,198,0,0,0,,10001,,0
,1401,2,148,15,1402,0,0,0,0,0,0,0,1345,148,0,1403,0,1,0,45,0,1,1,0,332,0,0,0,0,241,,0,,38
014001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1474,199,0,0,238,,0,,0
014002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1475,200,0,0,239,,0,,0
014003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1476,201,0,0,240,,0,,0
014004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1477,202,0,0,10000,,0,,0
014005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1478,203,0,0,237,,0,,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1479,204,0,0,0,,243,,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,1480,205,0,0,0,,10001,,0
,1412,2,150,15,1413,0,0,0,0,0,0,0,1848,150,0,1414,0,1,0,46,0,1,1,0,333,0,0,0,0,245,,0,,39
014301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,1481,206,0,0,246,,0,,0
014302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,1482,207,0,0,247,,0,,0
014303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,1483,208,0,0,248,,0,,0
014304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30355,0,0,0,0,0,0,0,0,244,0,1484,209,1,0,249,qev014303.sb,0,,0
014305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,1485,210,0,0,10000,,0,,0
,355,2,175,2,356,0,0,0,0,0,0,0,667,175,0,357,358,1,0,47,48,1,1,0,334,0,0,0,0,251,,0,,40
014401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,649,211,0,0,252,,0,,0
014402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,650,212,0,0,253,,0,,0
014403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,651,213,0,0,254,,0,,0
014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,652,214,0,0,255,,0,,0
014405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,653,215,0,0,256,,0,,0
014406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30356,0,0,0,0,0,0,0,0,250,0,654,216,1,0,265,qev014405.sb,0,,0
014407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,655,217,0,0,258,,0,,0
014408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,656,218,0,0,259,,262,,0
014409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,657,219,0,0,260,,0,,0
014410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,658,220,0,0,261,,0,,0
014411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,659,221,0,0,10000,,0,,0
014412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,660,222,0,0,0,,263,,0
014413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,661,223,0,0,0,,264,,0
014414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,662,224,0,0,0,,10001,,0
014415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,1040,1709,0,0,257,,0,,0
,377,2,73,7,378,0,0,0,0,0,0,0,208,73,0,379,380,1,0,51,51,1,1,0,338,0,0,0,0,267,,0,,41
015001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,663,242,0,0,268,,0,,0
015002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,664,243,0,0,269,,272,,0
015003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,665,244,0,0,270,,0,,0
015004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,666,245,1,0,271,,0,,0
015005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,667,246,0,0,274,,0,,0
015006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30357,0,0,0,0,0,0,0,0,266,0,668,247,0,0,0,,273,qev015006.sb,0
015007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,669,248,1,0,0,,1667,,0
015008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,670,249,0,0,275,,0,,0
015009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,671,250,0,0,276,,0,,0
015010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,672,251,1,0,277,,0,,0
015011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,673,252,0,0,278,,0,,0
015012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,674,253,0,0,10000,,0,,0
015013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,675,254,0,0,0,,0,,0
,940,2,94,13,941,0,0,0,0,0,0,0,1892,94,0,942,943,1,0,53,54,0,1,0,339,0,0,0,0,281,,0,,42
015101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30359,0,0,0,0,0,0,0,0,280,0,1486,1315,0,0,285,qev015101.sb,0,,0
015102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30358,0,0,0,0,0,0,0,0,280,0,1487,1316,0,0,283,,0,,0
015103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1488,1317,0,0,284,,0,,0
015104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1489,1318,0,0,285,,0,,0
015105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1490,1319,0,0,286,,0,,0
015106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1491,1320,0,0,287,,0,,0
015107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30360,0,0,0,0,0,0,0,0,280,0,1492,1321,0,0,1178,qev015103.sb,0,,0
,1286,2,146,15,1287,0,0,0,0,0,0,0,1231,146,0,1288,1289,1,15,55,56,1,1,0,340,0,0,0,0,289,,0,,43
015201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1042,234,1,0,290,,0,,0
015202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1043,235,0,0,291,,294,,0
015203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1044,236,1,0,292,,0,,0
015204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1045,237,0,0,293,,0,,0
015205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1046,238,0,0,10000,,0,,0
015206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1047,239,0,0,0,,295,,0
015207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1048,240,0,0,0,,296,,0
015208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1049,241,0,0,0,,10001,,0
,1445,2,2,16,1446,0,0,0,0,0,0,0,2030,206,0,1447,0,1,16,57,0,1,1,0,341,0,0,0,0,298,,0,,44
015601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,1493,225,0,0,299,,0,,0
015602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,1494,226,0,0,300,,0,,0
015603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,1495,227,0,0,301,,0,,0
015604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,1496,228,0,0,302,,0,,0
015605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,1497,229,0,0,10000,qev015602.sb,0,,0
,1456,2,207,16,1457,0,0,0,0,0,0,0,2039,207,0,1458,0,1,17,58,0,1,1,0,337,0,0,0,0,304,,0,,45
015701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,1498,230,0,0,305,,306,,0
015702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,1499,231,0,0,10000,,0,,0
015703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,1500,232,0,0,0,,307,,0
015704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,1501,233,0,0,0,,10000,,0
,1877,2,165,16,1878,0,0,0,0,0,0,0,1875,165,0,1879,0,1,18,59,0,1,1,0,526,0,0,0,0,309,,0,,46
016001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1782,1218,0,0,310,,0,,0
016002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1783,1219,0,0,311,,0,,0
016003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1784,1220,0,0,312,,312,,0
016004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1785,1221,0,0,10000,,0,,0
016005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1786,1222,0,0,0,,314,,0
016006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,1787,1223,0,0,0,,10000,,0
,1994,2,165,16,1995,0,0,0,0,0,0,0,1882,165,0,1996,0,1,19,60,0,1,1,0,527,0,0,0,0,316,,0,,47
016101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,1788,1224,0,0,317,,0,,0
016102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,1789,1225,0,0,10000,,0,,0
,2002,2,165,16,2003,0,0,0,0,0,0,0,0,0,0,2004,0,1,0,61,0,0,1,0,528,0,0,0,0,319,,0,,48
016201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,1790,1226,0,0,10000,,0,,0
,2007,2,165,16,2008,0,0,0,0,0,0,0,0,0,0,2009,0,1,0,62,0,0,1,0,529,0,0,0,0,321,,0,,49
016301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,1791,1227,0,0,10000,,0,,0
,2012,2,165,16,2013,0,0,0,0,0,0,0,0,0,0,2014,0,1,0,63,0,0,1,0,530,0,0,0,0,323,,0,,50
016401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,1792,1228,0,0,10000,,0,,0
,2017,2,165,16,2018,0,0,0,0,0,0,0,3194,165,0,2019,0,1,20,64,0,1,1,0,531,0,0,0,0,325,,0,,51
016501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,1793,1229,0,0,326,,0,,0
016502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,1794,1230,0,0,10000,,0,,0
,2025,2,165,16,2026,0,0,0,0,0,0,0,0,0,0,2027,0,1,0,65,0,0,1,0,532,0,0,0,0,328,,0,,52
016601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,1795,1231,0,0,10000,,0,,0
,2030,2,165,16,2031,0,0,0,0,0,0,0,0,0,0,2032,0,1,0,66,0,0,1,0,533,0,0,0,0,330,,0,,53
016701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,1797,1232,0,0,10000,,0,,0
,2035,2,165,16,2036,0,0,0,0,0,0,0,0,0,0,2037,0,1,0,67,0,0,1,0,534,0,0,0,0,332,,0,,54
016801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,1798,1233,0,0,10000,,0,,0
,2040,2,165,3,2041,0,0,0,0,0,0,0,3195,165,0,2042,0,1,21,68,0,1,1,0,535,0,0,0,0,334,,0,,55
016901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,1800,1234,0,0,335,,0,,0
016902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,1801,1235,0,0,10000,,0,,0
,2048,2,165,3,2049,0,0,0,0,0,0,0,0,0,0,2050,0,1,0,69,0,0,1,0,536,0,0,0,0,337,,0,,56
017001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,1802,1236,0,0,10000,,0,,0
,2053,2,165,3,2054,0,0,0,0,0,0,0,0,0,0,2055,0,1,0,70,0,0,1,0,537,0,0,0,0,339,,0,,57
017101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,1803,1237,0,0,10000,,0,,0
,2058,2,165,3,2059,0,0,0,0,0,0,0,0,0,0,2060,0,1,0,71,0,0,1,0,538,0,0,0,0,341,,0,,58
017201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,1804,1238,0,0,10000,,0,,0
,2063,2,165,16,2064,0,0,0,0,0,0,0,3196,165,0,2065,0,1,22,72,0,1,1,0,539,0,0,0,0,343,,0,,59
017301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,1805,1239,0,0,344,,0,,0
017302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,1806,1240,0,0,10000,,0,,0
,2071,2,165,16,2072,0,0,0,0,0,0,0,0,0,0,2073,0,1,0,73,0,0,1,0,540,0,0,0,0,346,,0,,60
017401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,1807,1241,0,0,10000,,0,,0
,2077,2,165,16,2078,0,0,0,0,0,0,0,0,0,0,2079,0,1,0,74,0,0,1,0,541,0,0,0,0,348,,0,,61
017501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,1808,1242,0,0,10000,,0,,0
,2082,2,165,16,2083,0,0,0,0,0,0,0,0,0,0,2084,0,1,0,75,0,0,1,0,542,0,0,0,0,350,,0,,62
017601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,1809,1243,0,0,10000,,0,,0
,2087,2,165,15,2088,0,0,0,0,0,0,0,3197,165,0,2089,0,1,23,76,0,1,1,0,543,0,0,0,0,352,,0,,63
017701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,1810,1244,0,0,353,,0,,0
017702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,1811,1245,0,0,10000,,0,,0
,2095,2,165,15,2096,0,0,0,0,0,0,0,0,0,0,2097,0,1,0,77,0,0,1,0,544,0,0,0,0,355,,0,,64
017801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,1812,1246,0,0,10000,,0,,0
,2100,2,165,15,2101,0,0,0,0,0,0,0,0,0,0,2102,0,1,0,78,0,0,1,0,545,0,0,0,0,357,,0,,65
017901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,1813,1247,0,0,10000,,0,,0
,2105,2,165,15,2106,0,0,0,0,0,0,0,0,0,0,2107,0,1,0,79,0,0,1,0,546,0,0,0,0,359,,0,,66
018001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,1814,1248,0,0,10000,,0,,0
,2190,2,134,13,2191,0,0,0,0,0,0,0,5382,134,0,2192,0,1,0,80,0,1,1,0,547,0,0,0,0,361,,0,,67
018101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,1815,1257,0,0,10000,,0,,0
,2195,2,134,13,2196,0,0,0,0,0,0,0,5437,134,0,2197,0,1,0,81,0,1,1,0,548,0,0,0,0,363,,0,,68
018201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,1816,1258,0,0,10000,,0,,0
,2200,2,134,13,2201,0,0,0,0,0,0,0,5438,134,0,2202,0,1,0,82,0,1,1,0,549,0,0,0,0,365,,0,,69
018301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,1817,1259,0,0,10000,,0,,0
,2205,2,134,13,2206,0,0,0,0,0,0,0,5439,134,0,2207,0,1,0,83,0,1,1,0,550,0,0,0,0,367,,0,,70
018401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,1818,1260,0,0,10000,,0,,0
,2210,2,134,13,2211,0,0,0,0,0,0,0,5440,134,0,2212,0,1,0,84,0,1,1,0,551,0,0,0,0,369,,0,,71
018501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,1819,1261,0,0,10000,,0,,0
,2215,2,253,14,2216,0,0,0,0,0,0,0,4503,253,0,2217,0,1,24,85,0,1,1,0,552,0,0,0,0,371,,0,,72
018601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,1820,1249,0,0,372,,0,,0
018602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,1821,1250,0,0,10000,,0,,0
,2221,2,253,14,2222,0,0,0,0,0,0,0,4504,253,0,2223,0,1,25,86,0,1,1,0,553,0,0,0,0,374,,0,,73
018701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,1822,1251,0,0,375,,0,,0
018701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,1823,1252,0,0,10000,,0,,0
,2227,2,253,14,2228,0,0,0,0,0,0,0,4505,253,0,2229,0,1,26,87,0,1,1,0,554,0,0,0,0,377,,0,,74
018801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,1824,1253,0,0,378,,0,,0
018802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,1825,1254,0,0,10000,,0,,0
,2234,2,253,14,2235,0,0,0,0,0,0,0,4506,253,0,2236,0,1,27,88,0,1,1,0,555,0,0,0,0,380,,0,,75
018901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,1826,1255,0,0,381,,0,,0
018902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,1827,1256,0,0,10000,,0,,0
,2241,2,377,13,2242,0,0,0,0,0,0,0,5289,377,0,2243,0,1,0,89,0,1,1,0,556,0,0,0,0,383,,0,,76
019001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,1828,1262,0,0,384,,0,,0
019002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,1829,1263,0,0,385,,0,,0
019003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,1830,1264,0,0,10000,,0,,0
